"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Behavior Modifier 1","Interval Channel 1 Behavior Modifier 2","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Weather_15","Question: Temperature_11","Question: Humidity_14","Question: Respiration Rate: average of 3 coun_16","Question: Ear Temperature_20","Question: Body Temperature_21","Question: Forearm Temperature_22"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:12:34","2022-05-07","14:12:34","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","12","Activity","Rest - awake","","","Height","Level 2","Shade Use","Shade","6","7","6, 7","316","410","316, 410","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:12:50","2022-05-07","14:12:50","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","13","Activity","Sniffing","","","Height","Level 2","","","6","7","6, 7","334","388","334, 388","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:13:06","2022-05-07","14:13:06","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","14","Activity","Grooming","","","Height","Level 2","Shade Use","Shade","6","7","6, 7","313","408","313, 408","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:13:22","2022-05-07","14:13:22","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","15","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","6","7","6, 7","317","414","317, 414","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:13:38","2022-05-07","14:13:38","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","16","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","6","8","6, 8","349","477","349, 477","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:13:54","2022-05-07","14:13:54","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","17","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","6","8","6, 8","349","470","349, 470","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:14:10","2022-05-07","14:14:10","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","18","","","","","Height","Level 2","Shade Use","Shade","6","8","6, 8","346","478","346, 478","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:14:26","2022-05-07","14:14:26","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","19","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","6","8","6, 8","347","472","347, 472","Cloudy","1","1","1","1","1","1"
"126","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-07 14:09:22","2022-05-07 14:09:22","2022-05-07 14:14:34","2022-05-07 14:14:42","2022-05-07","14:14:42","2022","5","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","20","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","6","8","6, 8","350","473","350, 473","Cloudy","1","1","1","1","1","1"
"128","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-05-10 18:21:50","2022-05-10 18:21:50","","2022-05-10 18:22:06","2022-05-10","18:22:06","2022","5","18","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","1","Activity","Forearm licking","","","Height","Level 1","Shade Use","Sun","3","7","3, 7","164","376","164, 376","Sunny","1","1","1","1","1","1"
"130","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-06 14:08:00","2022-06-06 14:08:00","2022-06-06 14:13:12","2022-06-06 14:10:24","2022-06-06","14:10:24","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","9","Activity","Feeding","","","","","","","3","7","3, 7","144","411","144, 411","Sunny","1","1","1","1","1","1"
"130","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-06 14:08:00","2022-06-06 14:08:00","2022-06-06 14:13:12","2022-06-06 14:11:44","2022-06-06","14:11:44","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","14","Activity","Feeding","","","Height","Ground","Shade Use","Sun","3","5","3, 5","124","265","124, 265","Sunny","1","1","1","1","1","1"
"130","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-06 14:08:00","2022-06-06 14:08:00","2022-06-06 14:13:12","2022-06-06 14:13:20","2022-06-06","14:13:20","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","20","Activity","Others","","","Height","Ground","Shade Use","Sun","3","7","3, 7","125","398","125, 398","Sunny","1","1","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:00:03","2022-06-07","09:00:03","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","1","Activity","Feeding","","","Height","Level 2","","","3","7","3, 7","132","414","132, 414","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:00:35","2022-06-07","09:00:35","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","3","Activity","Feeding","","","Height","Level 2","","","3","7","3, 7","147","411","147, 411","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:00:51","2022-06-07","09:00:51","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","4","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","409","151, 409","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:01:07","2022-06-07","09:01:07","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","5","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","150","410","150, 410","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:01:23","2022-06-07","09:01:23","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","6","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","409","149, 409","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:01:39","2022-06-07","09:01:39","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","7","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","411","149, 411","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:01:55","2022-06-07","09:01:55","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","8","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","150","411","150, 411","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:02:11","2022-06-07","09:02:11","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","9","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","410","149, 410","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:02:27","2022-06-07","09:02:27","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","10","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","412","149, 412","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:02:43","2022-06-07","09:02:43","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","11","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","414","149, 414","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:02:59","2022-06-07","09:02:59","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","12","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","408","151, 408","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:03:15","2022-06-07","09:03:15","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","13","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","152","410","152, 410","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:03:31","2022-06-07","09:03:31","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","14","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","146","411","146, 411","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:03:47","2022-06-07","09:03:47","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","15","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","408","151, 408","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:04:03","2022-06-07","09:04:03","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","16","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","153","407","153, 407","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:04:19","2022-06-07","09:04:19","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","17","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","148","411","148, 411","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:04:35","2022-06-07","09:04:35","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","18","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","410","149, 410","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:04:51","2022-06-07","09:04:51","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","19","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","412","149, 412","Cloudy","29","99","1","1","1","1"
"129","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 08:59:47","2022-06-07 08:59:47","2022-06-07 09:04:59","2022-06-07 09:05:07","2022-06-07","09:05:07","2022","6","9","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","20","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","148","410","148, 410","Cloudy","29","99","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:36:28","2022-06-07","11:36:28","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","1","Activity","Rest - awake","","","Height","Level 2","","","7","4","7, 4","387","198","387, 198","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:36:44","2022-06-07","11:36:44","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","2","Activity","Rest - awake","","","Height","Level 2","Shade Use","Shade","7","3","7, 3","404","174","404, 174","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:37:00","2022-06-07","11:37:00","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","3","","","","","Height","Level 2","Shade Use","Shade","7","4","7, 4","388","194","388, 194","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:37:16","2022-06-07","11:37:16","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","4","Activity","Rest - awake","","","Height","Level 2","","","7","4","7, 4","396","186","396, 186","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:37:32","2022-06-07","11:37:32","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","5","Activity","Rest - awake","","","Height","Level 2","","","7","4","7, 4","395","194","395, 194","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:37:48","2022-06-07","11:37:48","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","6","Activity","Rest - awake","","","Height","Level 2","Shade Use","Shade","7","4","7, 4","388","197","388, 197","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:38:04","2022-06-07","11:38:04","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","7","Activity","Rest - awake","","","Height","Level 3","Shade Use","Shade","7","4","7, 4","392","196","392, 196","Rain","1","1","1","1","1","1"
"131","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","M2: Joey Song","4a8e90e4-7e3e-4ef7-a508-aee87adfa38f","No","2022-06-07 11:36:12","2022-06-07 11:36:12","2022-06-07 11:41:24","2022-06-07 11:38:20","2022-06-07","11:38:20","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","8","Activity","Rest - awake","","","Height","Level 2","Shade Use","Shade","7","4","7, 4","389","203","389, 203","Rain","1","1","1","1","1","1"
